MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
AEP,USD,Senior,NULL,027A8A,False,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.387500000,22/10/2010,20.100000000000000,29.200000000000000,40.400000000000000,50.700000000000000,61.800000000000000,65.715248542067200,69.100000000000000,72.696966389401200,75.892812823426800,78.700000000000000,
AEP,USD,Senior,Excluded,027A8A,False,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.387500000,22/10/2010,20.100000000000000,29.200000000000000,40.400000000000000,50.700000000000000,61.800000000000000,65.715248542067200,69.100000000000000,72.696966389401200,75.892812823426800,78.700000000000000,
NULL,USD,Senior,NULL,9HB326,False,,10067,Wyeth LLC,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395200000,22/10/2010,7.500000000000000,8.800000000000000,12.300000000000000,15.956756636911000,20.000000000000000,21.562328162457300,23.000000000000000,24.139175368324300,25.137600663910400,26.000000000000000,
NULL,USD,Senior,Excluded,9HB326,False,,10067,Wyeth LLC,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395200000,22/10/2010,7.500000000000000,8.800000000000000,12.300000000000000,15.956756636911000,20.000000000000000,21.562328162457300,23.000000000000000,24.139175368324300,25.137600663910400,26.000000000000000,
AMGN,USD,Senior,NULL,0D4278,False,,10080,Amgen Inc.,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.391670000,22/10/2010,24.800000000000000,32.000000000000000,38.600000000000000,46.100000000000000,54.200000000000000,57.771648388130400,60.900000000000000,64.289870432569700,67.353603606258700,70.100000000000000,
AMGN,USD,Senior,Excluded,0D4278,False,,10080,Amgen Inc.,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.391670000,22/10/2010,24.800000000000000,32.000000000000000,38.600000000000000,46.100000000000000,54.200000000000000,57.771648388130400,60.900000000000000,64.289870432569700,67.353603606258700,70.100000000000000,
NULL,USD,Senior,NULL,0A3576,False,,10087,Anadarko Petroleum Corporation,US,Baa3,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.394347826,22/10/2010,85.000000000000000,118.300000000000000,145.300000000000000,175.177883885569000,206.100000000000000,214.583766118617000,223.000000000000000,228.073212329058000,232.940879583045000,237.600000000000000,
NULL,USD,Senior,Excluded,0A3576,False,,10087,Anadarko Petroleum Corporation,US,Baa3,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.394347826,22/10/2010,85.000000000000000,118.300000000000000,145.300000000000000,175.177883885569000,206.100000000000000,214.583766118617000,223.000000000000000,228.073212329058000,232.940879583045000,237.600000000000000,
T,USD,Senior,NULL,001AEC,False,,10118,AT&T Corp.,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.390000000,22/10/2010,15.800000000000000,22.600000000000000,31.200000000000000,35.800000000000000,42.000000000000000,45.836632580708900,49.500000000000000,52.202448291723300,54.633222323583700,56.800000000000000,
BAPLC,EUR,Senior,NULL,05A75U,False,,10136,BAE SYSTEMS PLC,GB,Baa2,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.iTraxx Europe,0.400000000,22/10/2010,24.700000000000000,42.000000000000000,59.700000000000000,78.300000000000000,95.500000000000000,99.497674031853100,102.400000000000000,105.523592284800000,107.809903047909000,109.300000000000000,
BACORP,USD,Senior,NULL,0G655D,False,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,124.100000000000000,150.800000000000000,169.900000000000000,193.400000000000000,209.400000000000000,210.503601862580000,211.300000000000000,212.080412452662000,212.518463723717000,212.600000000000000,
BACORP,USD,Senior,Excluded,0G655D,False,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,124.100000000000000,150.800000000000000,169.900000000000000,193.400000000000000,209.400000000000000,210.503601862580000,211.300000000000000,212.080412452662000,212.518463723717000,212.600000000000000,
NULL,USD,Senior,NULL,06DG91,False,,10145,BARRICK GOLD CORPORATION,CA,Baa1,A-,Diversified Natural resources_ Precious Metals and Minerals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.395000000,22/10/2010,18.100000000000000,32.200000000000000,42.100000000000000,54.500728842303200,68.200000000000000,72.355846615597500,75.900000000000000,80.580830412919200,84.912016716392500,88.900000000000000,
BOL,USD,Senior,NULL,0H8877,False,,10149,Bausch & Lomb Incorporated,US,Caa1,B+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.391670000,22/10/2010,92.800000000000000,144.000000000000000,190.000000000000000,252.900000000000000,299.900000000000000,312.249050764405000,324.500000000000000,330.770712678493000,336.704336401169000,342.300000000000000,
BAX,USD,Senior,NULL,0H8994,False,,10150,Baxter International Inc.,US,A3,A+,Healthcare_ Education and Childcare,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,12.200000000000000,18.300000000000000,22.900000000000000,27.700000000000000,33.600000000000000,35.974626765131300,38.100000000000000,40.204208573210700,42.102318575633300,43.800000000000000,
BAX,USD,Senior,Excluded,0H8994,False,,10150,Baxter International Inc.,US,A3,A+,Healthcare_ Education and Childcare,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,12.200000000000000,18.300000000000000,22.900000000000000,27.700000000000000,33.600000000000000,35.974626765131300,38.100000000000000,40.204208573210700,42.102318575633300,43.800000000000000,
BYIF,EUR,Senior,NULL,0H99A3,False,,10151,Bayer Aktiengesellschaft,DE,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.iTraxx Europe,0.400000000,22/10/2010,24.400000000000000,34.000000000000000,43.200000000000000,52.200000000000000,60.700000000000000,63.679496150155600,66.000000000000000,68.404256266476900,70.296876242368900,71.700000000000000,
BMW,EUR,Senior,NULL,0H99B7,False,,10152,Bayerische Motoren Werke Aktiengesellschaft,DE,A1,A+,Automobile,Automotive,,,,s9.iTraxx Europe,0.395000000,22/10/2010,30.300000000000000,45.000000000000000,57.600000000000000,70.300000000000000,81.700000000000000,86.187680698114400,89.900000000000000,93.523151873999100,96.514411583075300,98.900000000000000,
JPM-BSCL,USD,Senior,NULL,07ABF3,False,,10156,The Bear Stearns Companies LLC,US,N.A.,N.A.,Finance,Brokers_ Dealers & Investment Houses,,,,s9.DJ CDX.NA.IG,0.362500000,22/10/2010,51.300000000000000,63.800000000000000,73.400000000000000,85.200000000000000,94.700000000000000,95.948721941896500,95.700000000000000,96.958103431528900,97.239128449009800,96.600000000000000,
VRZN,USD,Senior,NULL,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.404170000,22/10/2010,16.400000000000000,30.900000000000000,46.300000000000000,58.500000000000000,70.600000000000000,77.647944067562500,84.500000000000000,89.184135810015100,93.413334734855100,97.200000000000000,
VRZN,USD,Senior,Excluded,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.404170000,22/10/2010,16.400000000000000,30.900000000000000,46.300000000000000,58.500000000000000,70.600000000000000,77.647944067562500,84.500000000000000,89.184135810015100,93.413334734855100,97.200000000000000,
BILLO,USD,Senior,NULL,0I85AL,False,,10170,Belo Corp.,US,Ba1,BB,Printing and Publishing,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.388670000,22/10/2010,100.100000000000000,171.200000000000000,238.200000000000000,285.300000000000000,330.400000000000000,338.611520441287000,346.500000000000000,351.838547565707000,356.770767724381000,361.300000000000000,
BDK,USD,Senior,NULL,09A8GG,False,,10183,The Black & Decker Corporation,US,Baa2,BBB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.390280000,22/10/2010,14.400000000000000,20.100000000000000,26.500000000000000,31.900000000000000,37.800000000000000,40.349886233371400,42.600000000000000,45.317425370561100,47.849852263309300,50.200000000000000,
BWA,USD,Senior,NULL,09IG96,False,,10195,BorgWarner Inc.,US,Baa1,A-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.392500000,22/10/2010,49.700000000000000,66.000000000000000,82.300000000000000,101.300000000000000,120.200000000000000,125.444001518493000,130.500000000000000,134.732300649377000,138.732393917176000,142.500000000000000,
BSX,USD,Senior,NULL,1B124A,False,,10196,Boston Scientific Corporation,US,Ba2,BB+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,77.000000000000000,100.200000000000000,118.400000000000000,132.600000000000000,150.600000000000000,155.822280295822000,160.900000000000000,164.523716310860000,168.070064857217000,171.500000000000000,
BOUY,EUR,Senior,NULL,FG25BN,False,,10197,BOUYGUES,FR,N.A.,A-,Buildings and Real Estate,Conglomerates,,,,s9.iTraxx Europe,0.400000000,22/10/2010,30.500000000000000,48.300000000000000,61.900000000000000,73.500000000000000,84.400000000000000,87.887467485144500,90.400000000000000,93.489435658483100,95.878585674396800,97.600000000000000,
NULL,USD,Senior,NULL,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,22/10/2010,15.700000000000000,17.700000000000000,25.000000000000000,30.238179878366200,35.800000000000000,38.147341463830000,40.200000000000000,41.880880696518900,43.277101909183600,44.400000000000000,
NULL,USD,Senior,Excluded,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,22/10/2010,15.700000000000000,17.700000000000000,25.000000000000000,30.238179878366200,35.800000000000000,38.147341463830000,40.200000000000000,41.880880696518900,43.277101909183600,44.400000000000000,
BATSLN,EUR,Senior,NULL,1C148C,False,,10206,BRITISH AMERICAN TOBACCO p.l.c.,GB,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.iTraxx Europe,0.400000000,22/10/2010,23.400000000000000,31.900000000000000,40.400000000000000,49.900000000000000,58.300000000000000,61.119803942638100,63.300000000000000,65.704946867046300,67.631529839958600,69.100000000000000,
BSY,EUR,Senior,NULL,1C2114,False,,10210,BRITISH SKY BROADCASTING GROUP PLC,GB,Baa2,BBB,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.iTraxx Europe,0.391670000,22/10/2010,27.400000000000000,45.400000000000000,59.000000000000000,71.200000000000000,83.100000000000000,87.041507823158200,90.100000000000000,93.545590830586300,96.336140350182400,98.500000000000000,
BRITEL-BritTel,EUR,Senior,NULL,GH6DA2,False,,10211,BRITISH TELECOMMUNICATIONS public limited company,GB,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.396670000,22/10/2010,32.900000000000000,62.800000000000000,86.200000000000000,102.500000000000000,118.200000000000000,122.714908185960000,127.000000000000000,130.810266010103000,134.376484337921000,137.700000000000000,
BHP,USD,Senior,NULL,08GE66,False,,10213,BHP BILLITON LIMITED,AU,A1,A+,Mining_ Steel_ Iron and Non-Precious Metals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.390360000,22/10/2010,58.000000000000000,67.600000000000000,76.000000000000000,81.500000000000000,85.800000000000000,90.739941711206600,94.900000000000000,99.233439255756700,102.959439476996000,106.100000000000000,
BRK-BRLF,USD,Senior,NULL,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.387500000,22/10/2010,13.700000000000000,18.600000000000000,25.000000000000000,31.700000000000000,38.300000000000000,41.271018052122600,44.000000000000000,46.346024363766100,48.443563617618100,50.300000000000000,
BRK-BRLF,USD,Senior,Excluded,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.387500000,22/10/2010,13.700000000000000,18.600000000000000,25.000000000000000,31.700000000000000,38.300000000000000,41.271018052122600,44.000000000000000,46.346024363766100,48.443563617618100,50.300000000000000,
BR,USD,Senior,NULL,1D4215,False,,10221,Burlington Resources Inc.,US,A2,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,10.700000000000000,17.200000000000000,23.600000000000000,30.600000000000000,39.000000000000000,42.254943706622400,45.300000000000000,47.987007295880500,50.452039487478000,52.700000000000000,
NULL,USD,Senior,NULL,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,22/10/2010,16.900000000000000,24.400000000000000,37.200000000000000,48.129260418167700,60.200000000000000,64.240346836867500,67.800000000000000,72.245082421737200,76.410704083229200,80.300000000000000,
NULL,USD,Senior,Excluded,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,22/10/2010,16.900000000000000,24.400000000000000,37.200000000000000,48.129260418167700,60.200000000000000,64.240346836867500,67.800000000000000,72.245082421737200,76.410704083229200,80.300000000000000,
CPB,USD,Senior,NULL,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,13.500000000000000,19.500000000000000,26.600000000000000,33.500000000000000,40.000000000000000,43.356216091393100,46.500000000000000,49.021547728342700,51.285753564985000,53.300000000000000,
CPB,USD,Senior,Excluded,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,13.500000000000000,19.500000000000000,26.600000000000000,33.500000000000000,40.000000000000000,43.356216091393100,46.500000000000000,49.021547728342700,51.285753564985000,53.300000000000000,
ITV-Carlton,EUR,Senior,NULL,GHA96M,False,,10247,CARLTON COMMUNICATIONS LIMITED,GB,N.A.,N.A.,Broadcasting and Entertainment,Radio & Television,,,,s9.iTraxx Europe,0.400000000,22/10/2010,50.600000000000000,78.700000000000000,115.900000000000000,133.400000000000000,146.900000000000000,152.215273498131000,157.200000000000000,162.095561537517000,166.661898609716000,170.900000000000000,
NULL,USD,Senior,NULL,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,37.600000000000000,53.500000000000000,70.900000000000000,87.069258520111000,104.400000000000000,110.377034409618000,115.400000000000000,120.783482069496000,125.441655573757000,129.400000000000000,
NULL,USD,Senior,Excluded,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,37.600000000000000,53.500000000000000,70.900000000000000,87.069258520111000,104.400000000000000,110.377034409618000,115.400000000000000,120.783482069496000,125.441655573757000,129.400000000000000,
CARR,EUR,Senior,NULL,FG4CAM,False,,10250,CARREFOUR,FR,A2,A,Grocery,Food / Drug retailers,,,,s9.iTraxx Europe,0.400000000,22/10/2010,27.000000000000000,38.900000000000000,51.000000000000000,64.800000000000000,76.700000000000000,80.867410040405800,84.300000000000000,87.386293194544300,89.843606082048500,91.700000000000000,
NULL,USD,Senior,NULL,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,22/10/2010,40.900000000000000,51.800000000000000,59.800000000000000,70.324125901667800,81.200000000000000,84.753938428628400,87.400000000000000,90.877573266082800,93.735575897822400,96.000000000000000,
NULL,USD,Senior,Excluded,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,22/10/2010,40.900000000000000,51.800000000000000,59.800000000000000,70.324125901667800,81.200000000000000,84.753938428628400,87.400000000000000,90.877573266082800,93.735575897822400,96.000000000000000,
CENTRI,EUR,Senior,NULL,16B9CT,False,,10264,Centrica Plc,GB,A3,A,Utilities,Utilities,,,,s9.iTraxx Europe,0.400000000,22/10/2010,20.200000000000000,37.500000000000000,52.600000000000000,63.200000000000000,73.400000000000000,77.137699169172500,80.100000000000000,82.745075695085000,84.735216253830800,86.100000000000000,
CLINKI,USD,Senior,NULL,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,61.000000000000000,90.300000000000000,128.000000000000000,153.400000000000000,185.700000000000000,194.269777868016000,202.500000000000000,209.443698856390000,216.043825270365000,222.300000000000000,
CLINKI,USD,Senior,Excluded,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,61.000000000000000,90.300000000000000,128.000000000000000,153.400000000000000,185.700000000000000,194.269777868016000,202.500000000000000,209.443698856390000,216.043825270365000,222.300000000000000,
CVX,USD,Senior,NULL,17CDCH,False,,10277,Chevron Corporation,US,WR,AA,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,19.800000000000000,23.700000000000000,27.900000000000000,33.200000000000000,36.300000000000000,38.327482029849600,40.000000000000000,41.767912239331000,43.264467919415600,44.500000000000000,
NULL,USD,Senior,NULL,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,22/10/2010,633.200000000000000,841.400000000000000,1142.000000000000000,1292.988897506770000,1449.100000000000000,1432.216256776160000,1408.300000000000000,1385.113118424670000,1356.060486735260000,1321.500000000000000,
NULL,USD,Senior,Excluded,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,22/10/2010,633.200000000000000,841.400000000000000,1142.000000000000000,1292.988897506770000,1449.100000000000000,1432.216256776160000,1408.300000000000000,1385.113118424670000,1356.060486735260000,1321.500000000000000,
CLX,USD,Senior,NULL,19H959,False,,10293,THE CLOROX COMPANY,US,Baa2,BBB+,Personal and NonDurable Consumer Products (Manufacturing only),Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,37.500000000000000,56.100000000000000,65.100000000000000,77.700000000000000,87.000000000000000,90.508990111916400,93.000000000000000,96.236047351677000,98.758433569649400,100.600000000000000,
CCE,USD,Senior,NULL,1AA33A,False,,10299,Coca-Cola Enterprises Inc.,US,A3,A,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.389580000,22/10/2010,15.900000000000000,20.800000000000000,25.200000000000000,31.200000000000000,37.100000000000000,39.736456205237400,42.100000000000000,43.741859103751700,45.070843035381400,46.100000000000000,
CAINC,USD,Senior,NULL,138DAS,False,,10315,CA Inc,US,Ba1,BB+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,57.700000000000000,82.300000000000000,103.800000000000000,123.900000000000000,144.700000000000000,152.769441462412000,160.500000000000000,165.697826101613000,170.564243691133000,175.100000000000000,
NULL,USD,Senior,NULL,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,22/10/2010,42.300000000000000,65.400000000000000,89.400000000000000,126.655129259304000,166.500000000000000,176.098478179748000,185.600000000000000,191.377455409130000,196.810498848076000,201.900000000000000,
NULL,USD,Senior,Excluded,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,22/10/2010,42.300000000000000,65.400000000000000,89.400000000000000,126.655129259304000,166.500000000000000,176.098478179748000,185.600000000000000,191.377455409130000,196.810498848076000,201.900000000000000,
NULL,USD,Senior,NULL,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,22/10/2010,37.700000000000000,51.100000000000000,65.400000000000000,78.542972958122800,92.400000000000000,98.835461190812200,104.600000000000000,108.225326064820000,111.046293408948000,113.100000000000000,
NULL,USD,Senior,Excluded,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,22/10/2010,37.700000000000000,51.100000000000000,65.400000000000000,78.542972958122800,92.400000000000000,98.835461190812200,104.600000000000000,108.225326064820000,111.046293408948000,113.100000000000000,
CEG,USD,Senior,NULL,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,43.400000000000000,72.400000000000000,106.800000000000000,136.500000000000000,162.000000000000000,168.834840591596000,175.400000000000000,181.110949231466000,186.511113865865000,191.600000000000000,
CEG,USD,Senior,Excluded,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,22/10/2010,43.400000000000000,72.400000000000000,106.800000000000000,136.500000000000000,162.000000000000000,168.834840591596000,175.400000000000000,181.110949231466000,186.511113865865000,191.600000000000000,
NULL,USD,Senior,NULL,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,22/10/2010,13.300000000000000,20.200000000000000,36.100000000000000,47.466139209579200,60.100000000000000,66.640327467018600,73.100000000000000,78.583087374731700,83.850912364257800,88.900000000000000,
NULL,USD,Senior,Excluded,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,22/10/2010,13.300000000000000,20.200000000000000,36.100000000000000,47.466139209579200,60.100000000000000,66.640327467018600,73.100000000000000,78.583087374731700,83.850912364257800,88.900000000000000,
NULL,USD,Senior,NULL,138A48,False,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392000000,22/10/2010,20.600000000000000,30.700000000000000,36.300000000000000,44.230830739809400,52.700000000000000,56.768107157114400,60.500000000000000,63.350474139523800,65.812515348925300,67.900000000000000,
