
******************** RISK RUN START (11/21/2010 2:44:01 AM - ) ********************

11/21/2010 2:44:01 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 04-Feb-2010 Official -e
11/21/2010 2:44:16 AM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100204/Next-Data\OptexCurves.20100204.CSV -e
11/21/2010 2:44:24 AM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/21/2010 2:44:24 AM - 	quote  GBPLIBOR.40 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  GBPLIBOR.50 Years.Mid
11/21/2010 2:44:24 AM - 	quote  GBPLIBOR.50 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  GBPLIBOR.60 Years.Mid
11/21/2010 2:44:24 AM - 	quote  GBPLIBOR.60 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  GBPLIBOR.70 Years.Mid
11/21/2010 2:44:24 AM - 	quote  GBPLIBOR.70 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.1 Days.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.1 Days.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.1 Weeks.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.1 Weeks.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.1 Months.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.1 Months.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.17-Mar-2010.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.17-Mar-2010.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.JUN10.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.JUN10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.SEP10.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.SEP10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.DEC10.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.DEC10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.MAR11.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.MAR11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.JUN11.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.JUN11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.SEP11.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.SEP11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.DEC11.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.DEC11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.MAR12.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.MAR12.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.JUN12.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.JUN12.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.SEP12.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.SEP12.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.DEC12.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.DEC12.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.MAR13.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.MAR13.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.4 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.4 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.5 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.5 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.6 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.6 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.7 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.7 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.8 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.8 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.9 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.9 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.10 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.10 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.11 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.11 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.12 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.12 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.15 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.15 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.20 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.20 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.25 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.25 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.30 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.30 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.40 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.40 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.50 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.50 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.60 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.60 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  EURLIBOR.70 Years.Mid
11/21/2010 2:44:24 AM - 	quote  EURLIBOR.70 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.1 Days.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.1 Days.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.2 Days.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.2 Days.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.1 Weeks.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.1 Weeks.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.1 Months.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.1 Months.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.2 Months.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.2 Months.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.3 Months.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.3 Months.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.6 Months.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.6 Months.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.1 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.1 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.18 Months.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.18 Months.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.2 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.2 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.3 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.3 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.4 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.4 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.5 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.5 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.6 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.6 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.7 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.7 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.8 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.8 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.9 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.9 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.10 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.10 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.12 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.12 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.15 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.15 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.20 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.20 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.25 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.25 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.30 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.30 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.40 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.40 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.50 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.50 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  JPYLIBOR.52 Years.Mid
11/21/2010 2:44:24 AM - 	quote  JPYLIBOR.52 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.17-Mar-2010.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.17-Mar-2010.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.JUN10.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.JUN10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.SEP10.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.SEP10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.DEC10.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.DEC10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.MAR11.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.MAR11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.JUN11.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.JUN11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.SEP11.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.SEP11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.2 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.2 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.3 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.3 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.4 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.4 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.5 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.5 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.6 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.6 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.7 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.7 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.8 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.8 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.9 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.9 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.10 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.10 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.12 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.12 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.15 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.15 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.20 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.20 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.25 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.25 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.30 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.30 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.40 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.40 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  USDLIBOR.50 Years.Mid
11/21/2010 2:44:24 AM - 	quote  USDLIBOR.50 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.15-Mar-2010.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.15-Mar-2010.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.JUN10.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.JUN10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.SEP10.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.SEP10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.DEC10.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.DEC10.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.MAR11.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.MAR11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.JUN11.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.JUN11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.SEP11.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.SEP11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.DEC11.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.DEC11.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.2 Years.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.2 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.3 Years.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.3 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.4 Years.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.4 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.5 Years.Mid
11/21/2010 2:44:24 AM - 	quote  CADLIBOR.5 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:24 AM - 	Treating quote  CADLIBOR.6 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.6 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.7 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.7 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.8 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.8 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.9 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.9 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.10 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.10 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.12 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.12 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.15 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.15 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.20 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.20 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.25 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.25 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.30 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.30 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.35 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.35 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.40 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.40 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.50 Years.Mid
11/21/2010 2:44:25 AM - 	quote  CADLIBOR.50 Years.Mid  has been created/updated successfully.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.15-Mar-2010.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.15-Mar-2010.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.JUN10.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.JUN10.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.SEP10.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.SEP10.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.DEC10.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.DEC10.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.MAR11.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.MAR11.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.JUN11.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.JUN11.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.SEP11.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.SEP11.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.DEC11.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.DEC11.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.2 Years.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.2 Years.Mid  has already been treated.
11/21/2010 2:44:25 AM - 	Treating quote  CADLIBOR.3 Years.Mid
11/21/2010 2:44:25 AM - 	Quote  CADLIBOR.3 Years.Mid  has already been treated.
