MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
AEP,USD,Senior,NULL,027A8A,False,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,13.100000000000000,22.900000000000000,35.300000000000000,46.500000000000000,57.500000000000000,61.888815197799600,65.900000000000000,69.941715073240500,73.673297924678800,77.100000000000000,
AEP,USD,Senior,Excluded,027A8A,False,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,13.100000000000000,22.900000000000000,35.300000000000000,46.500000000000000,57.500000000000000,61.888815197799600,65.900000000000000,69.941715073240500,73.673297924678800,77.100000000000000,
NULL,USD,Senior,NULL,9HB326,False,,10067,Wyeth LLC,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395200000,04/11/2010,8.805000000000000,11.155000000000000,15.510000000000000,18.080000000000000,21.585000000000000,23.251865279418100,24.780000000000000,25.719493196664900,26.471773836926900,27.045000000000000,
NULL,USD,Senior,Excluded,9HB326,False,,10067,Wyeth LLC,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395200000,04/11/2010,8.805000000000000,11.155000000000000,15.510000000000000,18.080000000000000,21.585000000000000,23.251865279418100,24.780000000000000,25.719493196664900,26.471773836926900,27.045000000000000,
AMGN,USD,Senior,NULL,0D4278,False,,10080,Amgen Inc.,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,21.500000000000000,28.700000000000000,35.400000000000000,42.600000000000000,51.400000000000000,54.762669825106400,57.700000000000000,61.058026232407400,64.122518137363400,66.900000000000000,
AMGN,USD,Senior,Excluded,0D4278,False,,10080,Amgen Inc.,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,21.500000000000000,28.700000000000000,35.400000000000000,42.600000000000000,51.400000000000000,54.762669825106400,57.700000000000000,61.058026232407400,64.122518137363400,66.900000000000000,
NULL,USD,Senior,NULL,0A3576,False,,10087,Anadarko Petroleum Corporation,US,Baa3,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.394347826,04/11/2010,69.600000000000000,100.700000000000000,130.600000000000000,158.628344739459000,185.800000000000000,193.345864218902000,200.400000000000000,205.646040500750000,210.414310016526000,214.700000000000000,
NULL,USD,Senior,Excluded,0A3576,False,,10087,Anadarko Petroleum Corporation,US,Baa3,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.394347826,04/11/2010,69.600000000000000,100.700000000000000,130.600000000000000,158.628344739459000,185.800000000000000,193.345864218902000,200.400000000000000,205.646040500750000,210.414310016526000,214.700000000000000,
T,USD,Senior,NULL,001AEC,False,,10118,AT&T Corp.,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,16.900000000000000,24.300000000000000,31.400000000000000,37.900000000000000,42.800000000000000,47.062584518244000,51.200000000000000,54.101152141994300,56.732276570634200,59.100000000000000,
BAPLC,EUR,Senior,NULL,05A75U,False,,10136,BAE SYSTEMS PLC,GB,Baa2,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.iTraxx Europe,0.366670000,04/11/2010,22.000000000000000,38.700000000000000,56.700000000000000,74.100000000000000,91.700000000000000,96.370977095547200,100.100000000000000,103.267879861083000,105.621143007846000,107.200000000000000,
BACORP,USD,Senior,NULL,0G655D,False,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.406000000,04/11/2010,96.400000000000000,123.300000000000000,147.300000000000000,169.200000000000000,185.500000000000000,186.567724355768000,187.200000000000000,188.015711099598000,188.413550013159000,188.400000000000000,
BACORP,USD,Senior,Excluded,0G655D,False,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.406000000,04/11/2010,96.400000000000000,123.300000000000000,147.300000000000000,169.200000000000000,185.500000000000000,186.567724355768000,187.200000000000000,188.015711099598000,188.413550013159000,188.400000000000000,
NULL,USD,Senior,NULL,06DG91,False,,10145,BARRICK GOLD CORPORATION,CA,Baa1,A-,Diversified Natural resources_ Precious Metals and Minerals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.395000000,04/11/2010,28.123774265320500,33.200000000000000,43.600000000000000,54.854326843335700,67.100000000000000,73.008712605738600,78.600000000000000,82.747329663810200,86.442850373100200,89.700000000000000,
BOL,USD,Senior,NULL,0H8877,False,,10149,Bausch & Lomb Incorporated,US,Caa1,B+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.391670000,04/11/2010,68.800000000000000,113.500000000000000,150.000000000000000,201.600000000000000,258.000000000000000,269.261048530294000,280.400000000000000,286.609359686242000,292.476597876557000,298.000000000000000,
BAX,USD,Senior,NULL,0H8994,False,,10150,Baxter International Inc.,US,A3,A+,Healthcare_ Education and Childcare,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,13.400000000000000,19.200000000000000,24.000000000000000,29.500000000000000,34.700000000000000,37.409198080738200,39.900000000000000,42.233468271251300,44.365338114235800,46.300000000000000,
BAX,USD,Senior,Excluded,0H8994,False,,10150,Baxter International Inc.,US,A3,A+,Healthcare_ Education and Childcare,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,13.400000000000000,19.200000000000000,24.000000000000000,29.500000000000000,34.700000000000000,37.409198080738200,39.900000000000000,42.233468271251300,44.365338114235800,46.300000000000000,
BYIF,EUR,Senior,NULL,0H99A3,False,,10151,Bayer Aktiengesellschaft,DE,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.iTraxx Europe,0.400000000,04/11/2010,27.000000000000000,36.800000000000000,46.500000000000000,55.000000000000000,63.000000000000000,66.369541007073300,69.100000000000000,71.893905640528900,74.186940958541400,76.000000000000000,
BMW,EUR,Senior,NULL,0H99B7,False,,10152,Bayerische Motoren Werke Aktiengesellschaft,DE,A1,A+,Automobile,Automotive,,,,s9.iTraxx Europe,0.396000000,04/11/2010,33.100000000000000,46.900000000000000,60.900000000000000,74.300000000000000,87.000000000000000,92.189675443716500,96.600000000000000,100.510878420245000,103.734609152342000,106.300000000000000,
JPM-BSCL,USD,Senior,NULL,07ABF3,False,,10156,The Bear Stearns Companies LLC,US,N.A.,N.A.,Finance,Brokers_ Dealers & Investment Houses,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,42.500000000000000,53.600000000000000,66.200000000000000,78.900000000000000,90.700000000000000,91.922053775095900,91.700000000000000,92.832260831739600,93.013074568372700,92.300000000000000,
VRZN,USD,Senior,NULL,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,15.800000000000000,28.200000000000000,44.700000000000000,57.600000000000000,70.400000000000000,77.820880862165000,85.100000000000000,90.211014382791100,94.908369379842600,99.200000000000000,
VRZN,USD,Senior,Excluded,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,15.800000000000000,28.200000000000000,44.700000000000000,57.600000000000000,70.400000000000000,77.820880862165000,85.100000000000000,90.211014382791100,94.908369379842600,99.200000000000000,
BILLO,USD,Senior,NULL,0I85AL,False,,10170,Belo Corp.,US,Ba1,BB,Printing and Publishing,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,79.900000000000000,159.200000000000000,216.900000000000000,266.700000000000000,309.800000000000000,318.725749101322000,327.300000000000000,332.700679366927000,337.632360457803000,342.100000000000000,
BDK,USD,Senior,NULL,09A8GG,False,,10183,The Black & Decker Corporation,US,Baa2,BBB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.391390000,04/11/2010,10.000000000000000,16.600000000000000,22.900000000000000,29.300000000000000,36.200000000000000,39.385775873867400,42.400000000000000,45.028438634919300,47.460745173297600,49.700000000000000,
BWA,USD,Senior,NULL,09IG96,False,,10195,BorgWarner Inc.,US,Baa1,A-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.392860000,04/11/2010,36.500000000000000,49.700000000000000,64.300000000000000,83.100000000000000,101.700000000000000,108.128244986496000,113.700000000000000,117.968331770627000,121.389055753585000,124.000000000000000,
BSX,USD,Senior,NULL,1B124A,False,,10196,Boston Scientific Corporation,US,Ba2,BB+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,55.600000000000000,76.600000000000000,93.700000000000000,108.200000000000000,126.900000000000000,131.627000906751000,136.000000000000000,140.753960156580000,145.153630292133000,149.200000000000000,
BOUY,EUR,Senior,NULL,FG25BN,False,,10197,BOUYGUES,FR,N.A.,A-,Buildings and Real Estate,Conglomerates,,,,s9.iTraxx Europe,0.400000000,04/11/2010,28.800000000000000,45.300000000000000,59.600000000000000,71.600000000000000,82.800000000000000,86.792259552674300,89.900000000000000,92.872016023100100,95.127140402321500,96.700000000000000,
NULL,USD,Senior,NULL,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,04/11/2010,14.990000000000000,18.860000000000000,23.830000000000000,29.160000000000000,34.900000000000000,37.879859829644100,40.680000000000000,43.099298047613300,45.317948780926400,47.340000000000000,
NULL,USD,Senior,Excluded,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,04/11/2010,14.990000000000000,18.860000000000000,23.830000000000000,29.160000000000000,34.900000000000000,37.879859829644100,40.680000000000000,43.099298047613300,45.317948780926400,47.340000000000000,
BATSLN,EUR,Senior,NULL,1C148C,False,,10206,BRITISH AMERICAN TOBACCO p.l.c.,GB,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.iTraxx Europe,0.400000000,04/11/2010,17.600000000000000,28.300000000000000,38.200000000000000,48.600000000000000,57.600000000000000,61.155019109129900,64.200000000000000,66.673342776611600,68.666437068763400,70.200000000000000,
BSY,EUR,Senior,NULL,1C2114,False,,10210,BRITISH SKY BROADCASTING GROUP PLC,GB,Baa2,BBB,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.iTraxx Europe,0.391670000,04/11/2010,23.800000000000000,39.900000000000000,54.300000000000000,67.400000000000000,79.500000000000000,84.115632828086000,88.000000000000000,91.671682428121000,94.730026725670600,97.200000000000000,
BRITEL-BritTel,EUR,Senior,NULL,GH6DA2,False,,10211,BRITISH TELECOMMUNICATIONS public limited company,GB,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.396670000,04/11/2010,24.300000000000000,51.000000000000000,72.500000000000000,90.800000000000000,107.100000000000000,112.968895564125000,117.800000000000000,122.200840037077000,125.721025777347000,128.400000000000000,
BHP,USD,Senior,NULL,08GE66,False,,10213,BHP BILLITON LIMITED,AU,A1,A+,Mining_ Steel_ Iron and Non-Precious Metals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,66.400000000000000,77.800000000000000,86.200000000000000,90.400000000000000,94.200000000000000,99.868225295220200,104.700000000000000,108.934806346188000,112.424382934561000,115.200000000000000,
BRK-BRLF,USD,Senior,NULL,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.390000000,04/11/2010,11.700000000000000,18.500000000000000,23.800000000000000,29.400000000000000,37.200000000000000,41.136278373392800,45.000000000000000,47.507101893943900,49.771675335981300,51.800000000000000,
BRK-BRLF,USD,Senior,Excluded,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.390000000,04/11/2010,11.700000000000000,18.500000000000000,23.800000000000000,29.400000000000000,37.200000000000000,41.136278373392800,45.000000000000000,47.507101893943900,49.771675335981300,51.800000000000000,
BR,USD,Senior,NULL,1D4215,False,,10221,Burlington Resources Inc.,US,A2,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,11.600000000000000,16.500000000000000,21.600000000000000,27.700000000000000,35.900000000000000,38.804981470624800,41.500000000000000,43.671655598589600,45.602559650002600,47.300000000000000,
NULL,USD,Senior,NULL,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,04/11/2010,14.600000000000000,24.000000000000000,34.900000000000000,46.077563502060600,58.500000000000000,62.758293185395300,66.600000000000000,70.410680433153900,73.874604920690300,77.000000000000000,
NULL,USD,Senior,Excluded,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,04/11/2010,14.600000000000000,24.000000000000000,34.900000000000000,46.077563502060600,58.500000000000000,62.758293185395300,66.600000000000000,70.410680433153900,73.874604920690300,77.000000000000000,
CPB,USD,Senior,NULL,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,14.300000000000000,20.500000000000000,27.900000000000000,33.500000000000000,41.300000000000000,44.529570191264300,47.500000000000000,50.123197918117400,52.487572710332600,54.600000000000000,
CPB,USD,Senior,Excluded,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,14.300000000000000,20.500000000000000,27.900000000000000,33.500000000000000,41.300000000000000,44.529570191264300,47.500000000000000,50.123197918117400,52.487572710332600,54.600000000000000,
ITV-Carlton,EUR,Senior,NULL,GHA96M,False,,10247,CARLTON COMMUNICATIONS LIMITED,GB,N.A.,N.A.,Broadcasting and Entertainment,Radio & Television,,,,s9.iTraxx Europe,0.400000000,04/11/2010,51.800000000000000,76.800000000000000,108.900000000000000,127.500000000000000,143.900000000000000,150.181589475980000,156.100000000000000,160.523599934839000,164.589874286442000,168.300000000000000,
NULL,USD,Senior,NULL,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,23.770000000000000,39.500000000000000,61.280000000000000,76.720000000000000,93.330000000000000,100.548521047467000,107.180000000000000,111.893186588888000,115.887325238393000,119.190000000000000,
NULL,USD,Senior,Excluded,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,23.770000000000000,39.500000000000000,61.280000000000000,76.720000000000000,93.330000000000000,100.548521047467000,107.180000000000000,111.893186588888000,115.887325238393000,119.190000000000000,
CARR,EUR,Senior,NULL,FG4CAM,False,,10250,CARREFOUR,FR,A2,A,Grocery,Food / Drug retailers,,,,s9.iTraxx Europe,0.400000000,04/11/2010,24.500000000000000,36.700000000000000,48.200000000000000,62.000000000000000,73.500000000000000,78.258057690502000,82.400000000000000,85.931978544391700,88.891051511128800,91.300000000000000,
NULL,USD,Senior,NULL,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,04/11/2010,39.800000000000000,50.400000000000000,59.800000000000000,70.106598352170800,80.700000000000000,84.395764355076700,87.200000000000000,90.563623455861500,93.287637993787900,95.400000000000000,
NULL,USD,Senior,Excluded,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,04/11/2010,39.800000000000000,50.400000000000000,59.800000000000000,70.106598352170800,80.700000000000000,84.395764355076700,87.200000000000000,90.563623455861500,93.287637993787900,95.400000000000000,
CENTRI,EUR,Senior,NULL,16B9CT,False,,10264,Centrica Plc,GB,A3,A,Utilities,Utilities,,,,s9.iTraxx Europe,0.400000000,04/11/2010,19.300000000000000,35.800000000000000,49.800000000000000,62.900000000000000,74.000000000000000,78.808720962185300,83.000000000000000,86.508564279538200,89.434074104689400,91.800000000000000,
CLINKI,USD,Senior,NULL,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,45.200000000000000,73.000000000000000,105.900000000000000,130.500000000000000,158.900000000000000,167.435242131293000,175.800000000000000,182.898521209728000,189.734479993607000,196.300000000000000,
CLINKI,USD,Senior,Excluded,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,45.200000000000000,73.000000000000000,105.900000000000000,130.500000000000000,158.900000000000000,167.435242131293000,175.800000000000000,182.898521209728000,189.734479993607000,196.300000000000000,
CVX,USD,Senior,NULL,17CDCH,False,,10277,Chevron Corporation,US,WR,AA,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,20.100000000000000,23.400000000000000,26.800000000000000,32.200000000000000,35.700000000000000,37.722239534483400,39.400000000000000,41.280950651629800,42.911335396060200,44.300000000000000,
NULL,USD,Senior,NULL,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,04/11/2010,563.300000000000000,722.700000000000000,1046.900000000000000,1224.194699472640000,1409.200000000000000,1388.518727247630000,1360.300000000000000,1338.901656490270000,1311.579926243900000,1278.700000000000000,
NULL,USD,Senior,Excluded,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,04/11/2010,563.300000000000000,722.700000000000000,1046.900000000000000,1224.194699472640000,1409.200000000000000,1388.518727247630000,1360.300000000000000,1338.901656490270000,1311.579926243900000,1278.700000000000000,
CLX,USD,Senior,NULL,19H959,False,,10293,THE CLOROX COMPANY,US,Baa2,BBB+,Personal and NonDurable Consumer Products (Manufacturing only),Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,35.500000000000000,49.700000000000000,57.200000000000000,73.100000000000000,87.500000000000000,94.693102717410100,101.400000000000000,104.551406863646000,106.870937735122000,108.400000000000000,
CCE,USD,Senior,NULL,1AA33A,False,,10299,Coca-Cola Enterprises Inc.,US,A3,A,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.390000000,04/11/2010,15.700000000000000,22.600000000000000,27.300000000000000,33.000000000000000,40.100000000000000,43.690223335228000,47.100000000000000,49.540058161914700,51.703880220502700,53.600000000000000,
CAINC,USD,Senior,NULL,138DAS,False,,10315,CA Inc,US,Ba1,BB+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.396430000,04/11/2010,45.300000000000000,74.000000000000000,93.700000000000000,116.500000000000000,138.900000000000000,148.498217449140000,158.100000000000000,163.715810552030000,169.050047648281000,174.100000000000000,
NULL,USD,Senior,NULL,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,04/11/2010,28.400000000000000,49.900000000000000,75.200000000000000,114.065465067550000,155.800000000000000,166.934835222565000,178.100000000000000,184.639338050896000,190.874093873568000,196.800000000000000,
NULL,USD,Senior,Excluded,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,04/11/2010,28.400000000000000,49.900000000000000,75.200000000000000,114.065465067550000,155.800000000000000,166.934835222565000,178.100000000000000,184.639338050896000,190.874093873568000,196.800000000000000,
NULL,USD,Senior,NULL,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,04/11/2010,35.400000000000000,48.800000000000000,65.000000000000000,78.965326141531300,93.800000000000000,101.510634158912000,108.700000000000000,112.376850893567000,115.196553414709000,117.200000000000000,
NULL,USD,Senior,Excluded,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,04/11/2010,35.400000000000000,48.800000000000000,65.000000000000000,78.965326141531300,93.800000000000000,101.510634158912000,108.700000000000000,112.376850893567000,115.196553414709000,117.200000000000000,
CEG,USD,Senior,NULL,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,44.400000000000000,75.800000000000000,110.900000000000000,142.900000000000000,168.600000000000000,174.551286819315000,180.100000000000000,185.574629927146000,190.673908697505000,195.400000000000000,
CEG,USD,Senior,Excluded,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,04/11/2010,44.400000000000000,75.800000000000000,110.900000000000000,142.900000000000000,168.600000000000000,174.551286819315000,180.100000000000000,185.574629927146000,190.673908697505000,195.400000000000000,
NULL,USD,Senior,NULL,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,04/11/2010,12.480000000000000,24.170000000000000,35.900000000000000,48.190000000000000,60.680000000000000,66.992643428971400,73.170000000000000,78.135910895519500,82.815666248686500,87.210000000000000,
NULL,USD,Senior,Excluded,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,04/11/2010,12.480000000000000,24.170000000000000,35.900000000000000,48.190000000000000,60.680000000000000,66.992643428971400,73.170000000000000,78.135910895519500,82.815666248686500,87.210000000000000,
NULL,USD,Senior,NULL,138A48,False,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392000000,04/11/2010,16.700000000000000,25.700000000000000,34.100000000000000,41.960320273658500,50.400000000000000,53.754082704048200,56.700000000000000,59.480927282237600,61.910280456314800,64.000000000000000,
