MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
AEP,USD,Senior,NULL,027A8A,False,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,15.300000000000000,24.700000000000000,36.800000000000000,48.200000000000000,58.900000000000000,63.563556150473500,68.000000000000000,72.133475417604600,76.032946905869300,79.700000000000000,
AEP,USD,Senior,Excluded,027A8A,False,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,15.300000000000000,24.700000000000000,36.800000000000000,48.200000000000000,58.900000000000000,63.563556150473500,68.000000000000000,72.133475417604600,76.032946905869300,79.700000000000000,
NULL,USD,Senior,NULL,9HB326,False,,10067,Wyeth LLC,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395200000,02/11/2010,7.780000000000000,9.900000000000000,14.510000000000000,17.770000000000000,20.760000000000000,22.353598508915800,23.860000000000000,24.846470154970600,25.698246905759100,26.420000000000000,
NULL,USD,Senior,Excluded,9HB326,False,,10067,Wyeth LLC,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395200000,02/11/2010,7.780000000000000,9.900000000000000,14.510000000000000,17.770000000000000,20.760000000000000,22.353598508915800,23.860000000000000,24.846470154970600,25.698246905759100,26.420000000000000,
AMGN,USD,Senior,NULL,0D4278,False,,10080,Amgen Inc.,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,23.400000000000000,30.400000000000000,36.400000000000000,44.200000000000000,52.400000000000000,55.804130527184900,58.900000000000000,61.929687956195800,64.694269329145600,67.200000000000000,
AMGN,USD,Senior,Excluded,0D4278,False,,10080,Amgen Inc.,US,A3,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,23.400000000000000,30.400000000000000,36.400000000000000,44.200000000000000,52.400000000000000,55.804130527184900,58.900000000000000,61.929687956195800,64.694269329145600,67.200000000000000,
NULL,USD,Senior,NULL,0A3576,False,,10087,Anadarko Petroleum Corporation,US,Baa3,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.394347826,02/11/2010,61.200000000000000,102.900000000000000,131.200000000000000,160.650244616136000,191.200000000000000,198.355234982210000,205.400000000000000,211.560173545097000,217.562649715920000,223.400000000000000,
NULL,USD,Senior,Excluded,0A3576,False,,10087,Anadarko Petroleum Corporation,US,Baa3,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.394347826,02/11/2010,61.200000000000000,102.900000000000000,131.200000000000000,160.650244616136000,191.200000000000000,198.355234982210000,205.400000000000000,211.560173545097000,217.562649715920000,223.400000000000000,
T,USD,Senior,NULL,001AEC,False,,10118,AT&T Corp.,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,16.900000000000000,24.300000000000000,31.300000000000000,38.300000000000000,42.700000000000000,46.968996173742800,51.200000000000000,54.069285083132000,56.734835635401100,59.200000000000000,
BAPLC,EUR,Senior,NULL,05A75U,False,,10136,BAE SYSTEMS PLC,GB,Baa2,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.iTraxx Europe,0.400000000,02/11/2010,22.900000000000000,39.100000000000000,56.500000000000000,74.300000000000000,92.200000000000000,96.581005903153900,100.000000000000000,102.879441343711000,104.932214352764000,106.200000000000000,
BACORP,USD,Senior,NULL,0G655D,False,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.407500000,02/11/2010,105.500000000000000,127.800000000000000,151.000000000000000,173.500000000000000,189.700000000000000,190.738164110040000,191.400000000000000,192.254437850836000,192.752112441331000,192.900000000000000,
BACORP,USD,Senior,Excluded,0G655D,False,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.407500000,02/11/2010,105.500000000000000,127.800000000000000,151.000000000000000,173.500000000000000,189.700000000000000,190.738164110040000,191.400000000000000,192.254437850836000,192.752112441331000,192.900000000000000,
NULL,USD,Senior,NULL,06DG91,False,,10145,BARRICK GOLD CORPORATION,CA,Baa1,A-,Diversified Natural resources_ Precious Metals and Minerals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.395000000,02/11/2010,27.858903671317500,32.000000000000000,41.100000000000000,53.271648257259900,66.700000000000000,71.138666858531800,75.200000000000000,79.549348768135200,83.614775418491600,87.400000000000000,
BOL,USD,Senior,NULL,0H8877,False,,10149,Bausch & Lomb Incorporated,US,Caa1,B+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.391670000,02/11/2010,81.600000000000000,127.000000000000000,167.600000000000000,226.900000000000000,273.000000000000000,284.404081236543000,295.700000000000000,299.762926530602000,303.427742777613000,306.700000000000000,
BAX,USD,Senior,NULL,0H8994,False,,10150,Baxter International Inc.,US,A3,A+,Healthcare_ Education and Childcare,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.390000000,02/11/2010,14.600000000000000,19.500000000000000,23.600000000000000,29.000000000000000,34.100000000000000,36.441315748373100,38.600000000000000,40.453599181135000,42.118509393051700,43.600000000000000,
BAX,USD,Senior,Excluded,0H8994,False,,10150,Baxter International Inc.,US,A3,A+,Healthcare_ Education and Childcare,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.390000000,02/11/2010,14.600000000000000,19.500000000000000,23.600000000000000,29.000000000000000,34.100000000000000,36.441315748373100,38.600000000000000,40.453599181135000,42.118509393051700,43.600000000000000,
BYIF,EUR,Senior,NULL,0H99A3,False,,10151,Bayer Aktiengesellschaft,DE,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.iTraxx Europe,0.400000000,02/11/2010,24.300000000000000,34.800000000000000,45.100000000000000,54.000000000000000,62.900000000000000,66.285017363614100,69.200000000000000,71.783441056605200,73.944772823090500,75.700000000000000,
BMW,EUR,Senior,NULL,0H99B7,False,,10152,Bayerische Motoren Werke Aktiengesellschaft,DE,A1,A+,Automobile,Automotive,,,,s9.iTraxx Europe,0.400000000,02/11/2010,31.700000000000000,47.100000000000000,60.800000000000000,73.800000000000000,85.100000000000000,89.702231892722500,93.500000000000000,97.122804615624700,100.080004526912000,102.400000000000000,
JPM-BSCL,USD,Senior,NULL,07ABF3,False,,10156,The Bear Stearns Companies LLC,US,N.A.,N.A.,Finance,Brokers_ Dealers & Investment Houses,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,43.800000000000000,53.900000000000000,64.100000000000000,75.800000000000000,85.900000000000000,87.205546868234600,87.200000000000000,88.479446520589200,88.896001293533600,88.500000000000000,
VRZN,USD,Senior,NULL,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.400810000,02/11/2010,17.300000000000000,30.500000000000000,45.500000000000000,58.000000000000000,69.900000000000000,76.974924085152200,84.000000000000000,88.759954401513200,93.191611883939500,97.300000000000000,
VRZN,USD,Senior,Excluded,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.400810000,02/11/2010,17.300000000000000,30.500000000000000,45.500000000000000,58.000000000000000,69.900000000000000,76.974924085152200,84.000000000000000,88.759954401513200,93.191611883939500,97.300000000000000,
BILLO,USD,Senior,NULL,0I85AL,False,,10170,Belo Corp.,US,Ba1,BB,Printing and Publishing,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,78.900000000000000,147.800000000000000,212.000000000000000,263.100000000000000,307.700000000000000,315.320168789023000,322.600000000000000,327.902321621798000,332.801283020999000,337.300000000000000,
BDK,USD,Senior,NULL,09A8GG,False,,10183,The Black & Decker Corporation,US,Baa2,BBB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.389670000,02/11/2010,11.900000000000000,17.800000000000000,24.000000000000000,30.000000000000000,35.700000000000000,38.566019612272100,41.300000000000000,43.958764363723400,46.492214994904100,48.900000000000000,
BWA,USD,Senior,NULL,09IG96,False,,10195,BorgWarner Inc.,US,Baa1,A-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.390000000,02/11/2010,42.400000000000000,56.000000000000000,70.900000000000000,90.000000000000000,105.200000000000000,111.548018037796000,117.000000000000000,120.712608600729000,123.497654436534000,125.400000000000000,
BSX,USD,Senior,NULL,1B124A,False,,10196,Boston Scientific Corporation,US,Ba2,BB+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,54.500000000000000,77.500000000000000,94.700000000000000,110.300000000000000,128.200000000000000,133.009416273212000,137.500000000000000,142.276212141095000,146.742301215245000,150.900000000000000,
BOUY,EUR,Senior,NULL,FG25BN,False,,10197,BOUYGUES,FR,N.A.,A-,Buildings and Real Estate,Conglomerates,,,,s9.iTraxx Europe,0.400000000,02/11/2010,30.800000000000000,47.600000000000000,61.700000000000000,73.500000000000000,84.700000000000000,89.112872474569400,92.700000000000000,95.684895582697500,97.939878177493600,99.500000000000000,
NULL,USD,Senior,NULL,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,02/11/2010,15.850000000000000,18.860000000000000,24.630000000000000,29.780000000000000,35.080000000000000,38.039647745489400,40.890000000000000,42.752512396118700,44.403686383038000,45.850000000000000,
NULL,USD,Senior,Excluded,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,02/11/2010,15.850000000000000,18.860000000000000,24.630000000000000,29.780000000000000,35.080000000000000,38.039647745489400,40.890000000000000,42.752512396118700,44.403686383038000,45.850000000000000,
BATSLN,EUR,Senior,NULL,1C148C,False,,10206,BRITISH AMERICAN TOBACCO p.l.c.,GB,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.iTraxx Europe,0.400000000,02/11/2010,19.900000000000000,29.600000000000000,39.500000000000000,49.100000000000000,58.300000000000000,61.559153060863500,64.400000000000000,66.879551060632300,68.974808801044900,70.700000000000000,
BSY,EUR,Senior,NULL,1C2114,False,,10210,BRITISH SKY BROADCASTING GROUP PLC,GB,Baa2,BBB,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.iTraxx Europe,0.390000000,02/11/2010,28.800000000000000,43.700000000000000,56.100000000000000,68.800000000000000,80.200000000000000,84.297018900991900,87.600000000000000,91.162613600095600,94.121048645283800,96.500000000000000,
BRITEL-BritTel,EUR,Senior,NULL,GH6DA2,False,,10211,BRITISH TELECOMMUNICATIONS public limited company,GB,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.397000000,02/11/2010,29.600000000000000,56.800000000000000,79.200000000000000,95.800000000000000,112.200000000000000,116.893541419528000,121.400000000000000,125.189368551833000,128.756017638862000,132.100000000000000,
BHP,USD,Senior,NULL,08GE66,False,,10213,BHP BILLITON LIMITED,AU,A1,A+,Mining_ Steel_ Iron and Non-Precious Metals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.391020000,02/11/2010,60.500000000000000,70.600000000000000,79.200000000000000,85.900000000000000,90.800000000000000,96.146591422248300,100.700000000000000,105.055993575662000,108.747517892045000,111.800000000000000,
BRK-BRLF,USD,Senior,NULL,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.390000000,02/11/2010,13.200000000000000,18.700000000000000,24.700000000000000,30.600000000000000,38.100000000000000,41.216346901166100,44.200000000000000,46.645104636244100,48.910713508610500,51.000000000000000,
BRK-BRLF,USD,Senior,Excluded,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.390000000,02/11/2010,13.200000000000000,18.700000000000000,24.700000000000000,30.600000000000000,38.100000000000000,41.216346901166100,44.200000000000000,46.645104636244100,48.910713508610500,51.000000000000000,
BR,USD,Senior,NULL,1D4215,False,,10221,Burlington Resources Inc.,US,A2,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,11.400000000000000,17.100000000000000,23.000000000000000,29.600000000000000,37.900000000000000,41.201621155124900,44.400000000000000,46.846931787885900,49.112508572881000,51.200000000000000,
NULL,USD,Senior,NULL,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,02/11/2010,17.100000000000000,25.200000000000000,34.000000000000000,45.590095082375200,58.500000000000000,63.300744437976000,67.900000000000000,72.572907050924000,77.073991689719300,81.400000000000000,
NULL,USD,Senior,Excluded,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,02/11/2010,17.100000000000000,25.200000000000000,34.000000000000000,45.590095082375200,58.500000000000000,63.300744437976000,67.900000000000000,72.572907050924000,77.073991689719300,81.400000000000000,
CPB,USD,Senior,NULL,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,14.800000000000000,19.500000000000000,26.300000000000000,32.800000000000000,40.000000000000000,43.316467340043900,46.500000000000000,48.876059345267400,51.041033028390300,53.000000000000000,
CPB,USD,Senior,Excluded,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,14.800000000000000,19.500000000000000,26.300000000000000,32.800000000000000,40.000000000000000,43.316467340043900,46.500000000000000,48.876059345267400,51.041033028390300,53.000000000000000,
ITV-Carlton,EUR,Senior,NULL,GHA96M,False,,10247,CARLTON COMMUNICATIONS LIMITED,GB,N.A.,N.A.,Broadcasting and Entertainment,Radio & Television,,,,s9.iTraxx Europe,0.400000000,02/11/2010,47.800000000000000,74.000000000000000,102.500000000000000,121.100000000000000,137.400000000000000,143.550742548023000,149.500000000000000,154.110673093006000,158.443885755026000,162.500000000000000,
NULL,USD,Senior,NULL,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,22.500000000000000,40.200000000000000,63.300000000000000,79.097523531495100,96.200000000000000,103.265509776249000,109.700000000000000,114.747569940246000,119.106148051472000,122.800000000000000,
NULL,USD,Senior,Excluded,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,22.500000000000000,40.200000000000000,63.300000000000000,79.097523531495100,96.200000000000000,103.265509776249000,109.700000000000000,114.747569940246000,119.106148051472000,122.800000000000000,
CARR,EUR,Senior,NULL,FG4CAM,False,,10250,CARREFOUR,FR,A2,A,Grocery,Food / Drug retailers,,,,s9.iTraxx Europe,0.400000000,02/11/2010,22.700000000000000,34.300000000000000,47.600000000000000,61.400000000000000,73.500000000000000,78.080084307388100,82.200000000000000,85.652685370457800,88.647482995096000,91.200000000000000,
NULL,USD,Senior,NULL,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,02/11/2010,40.700000000000000,53.500000000000000,60.300000000000000,71.419620822678800,83.000000000000000,86.654619046922300,89.400000000000000,92.801049092395100,95.558425947850000,97.700000000000000,
NULL,USD,Senior,Excluded,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,02/11/2010,40.700000000000000,53.500000000000000,60.300000000000000,71.419620822678800,83.000000000000000,86.654619046922300,89.400000000000000,92.801049092395100,95.558425947850000,97.700000000000000,
CENTRI,EUR,Senior,NULL,16B9CT,False,,10264,Centrica Plc,GB,A3,A,Utilities,Utilities,,,,s9.iTraxx Europe,0.400000000,02/11/2010,19.600000000000000,36.200000000000000,51.700000000000000,62.600000000000000,73.700000000000000,78.001465965263300,81.800000000000000,84.948839284318600,87.609480468785400,89.800000000000000,
CLINKI,USD,Senior,NULL,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,50.200000000000000,72.400000000000000,108.200000000000000,137.200000000000000,166.400000000000000,174.748707607144000,182.800000000000000,189.808489098632000,196.509009804196000,202.900000000000000,
CLINKI,USD,Senior,Excluded,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,50.200000000000000,72.400000000000000,108.200000000000000,137.200000000000000,166.400000000000000,174.748707607144000,182.800000000000000,189.808489098632000,196.509009804196000,202.900000000000000,
CVX,USD,Senior,NULL,17CDCH,False,,10277,Chevron Corporation,US,WR,AA,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,18.500000000000000,22.800000000000000,26.300000000000000,32.900000000000000,37.000000000000000,39.175129446453100,41.100000000000000,42.976438576656800,44.640947696432800,46.100000000000000,
NULL,USD,Senior,NULL,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,02/11/2010,583.600000000000000,768.200000000000000,1099.900000000000000,1277.452822226760000,1462.300000000000000,1438.641221889480000,1407.400000000000000,1381.717202243480000,1349.990810999180000,1312.600000000000000,
NULL,USD,Senior,Excluded,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,02/11/2010,583.600000000000000,768.200000000000000,1099.900000000000000,1277.452822226760000,1462.300000000000000,1438.641221889480000,1407.400000000000000,1381.717202243480000,1349.990810999180000,1312.600000000000000,
CLX,USD,Senior,NULL,19H959,False,,10293,THE CLOROX COMPANY,US,Baa2,BBB+,Personal and NonDurable Consumer Products (Manufacturing only),Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,36.800000000000000,53.800000000000000,65.000000000000000,74.800000000000000,84.400000000000000,87.554274522865200,89.700000000000000,92.504350091272400,94.592726245904500,96.000000000000000,
CCE,USD,Senior,NULL,1AA33A,False,,10299,Coca-Cola Enterprises Inc.,US,A3,A,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.399220000,02/11/2010,14.200000000000000,20.100000000000000,25.700000000000000,32.500000000000000,38.000000000000000,41.722376513058500,45.400000000000000,47.886086724380100,50.184925134010400,52.300000000000000,
CAINC,USD,Senior,NULL,138DAS,False,,10315,CA Inc,US,Ba1,BB+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,55.500000000000000,80.400000000000000,101.700000000000000,121.200000000000000,140.600000000000000,147.605680296601000,154.300000000000000,158.357292448058000,162.089530912031000,165.500000000000000,
NULL,USD,Senior,NULL,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,02/11/2010,32.700000000000000,59.300000000000000,85.100000000000000,120.301957119441000,157.900000000000000,167.092985291194000,176.200000000000000,182.132604241322000,187.766679865435000,193.100000000000000,
NULL,USD,Senior,Excluded,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,02/11/2010,32.700000000000000,59.300000000000000,85.100000000000000,120.301957119441000,157.900000000000000,167.092985291194000,176.200000000000000,182.132604241322000,187.766679865435000,193.100000000000000,
NULL,USD,Senior,NULL,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,02/11/2010,34.800000000000000,49.300000000000000,65.700000000000000,80.028649325483800,95.300000000000000,102.869933075478000,109.900000000000000,113.600151300877000,116.453577273998000,118.500000000000000,
NULL,USD,Senior,Excluded,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,02/11/2010,34.800000000000000,49.300000000000000,65.700000000000000,80.028649325483800,95.300000000000000,102.869933075478000,109.900000000000000,113.600151300877000,116.453577273998000,118.500000000000000,
CEG,USD,Senior,NULL,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,39.100000000000000,72.700000000000000,108.800000000000000,139.700000000000000,164.500000000000000,170.420077603585000,176.000000000000000,181.552914535304000,186.786327544951000,191.700000000000000,
CEG,USD,Senior,Excluded,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.400000000,02/11/2010,39.100000000000000,72.700000000000000,108.800000000000000,139.700000000000000,164.500000000000000,170.420077603585000,176.000000000000000,181.552914535304000,186.786327544951000,191.700000000000000,
NULL,USD,Senior,NULL,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,02/11/2010,15.190000000000000,24.570000000000000,36.655000000000000,49.670000000000000,60.940000000000000,66.427738123520700,71.775000000000000,77.166244419979600,82.427059264885700,87.550000000000000,
NULL,USD,Senior,Excluded,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,02/11/2010,15.190000000000000,24.570000000000000,36.655000000000000,49.670000000000000,60.940000000000000,66.427738123520700,71.775000000000000,77.166244419979600,82.427059264885700,87.550000000000000,
NULL,USD,Senior,NULL,138A48,False,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392000000,02/11/2010,21.200000000000000,31.500000000000000,37.200000000000000,44.613174222208100,52.500000000000000,56.324885885118600,59.900000000000000,62.998862070975600,65.830127130052000,68.400000000000000,
