
******************** RISK RUN START (11/20/2010 8:18:52 PM - ) ********************

11/20/2010 8:18:52 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 26-Nov-2009 Official -e
11/20/2010 8:19:03 PM - 	6625 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 10 Years
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.5 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.6 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.6 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.7 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.7 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.8 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.8 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.9 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.9 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.10 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.10 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.11 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.11 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.12 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.12 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.15 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.15 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.20 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.20 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.25 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.25 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.30 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.30 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.40 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.40 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.50 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.50 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.60 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.60 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  EURLIBOR.70 Years.Mid
11/20/2010 8:19:12 PM - 	quote  EURLIBOR.70 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.1 Days.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.1 Weeks.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.1 Weeks.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.16-Dec-2009.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.16-Dec-2009.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.MAR10.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.MAR10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.JUN10.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.JUN10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.SEP10.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.SEP10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.DEC10.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.DEC10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.MAR11.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.MAR11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.JUN11.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.JUN11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.SEP11.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.SEP11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.DEC11.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.DEC11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.MAR12.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.MAR12.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.JUN12.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.JUN12.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.SEP12.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.SEP12.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.DEC12.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.DEC12.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.4 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.4 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.5 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.5 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.6 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.6 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.7 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.7 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.8 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.8 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.9 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.9 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.10 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.10 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.12 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.12 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.15 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.15 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.20 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.20 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.25 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.25 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.30 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.30 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.40 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.40 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.50 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.50 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.60 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.60 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  GBPLIBOR.70 Years.Mid
11/20/2010 8:19:12 PM - 	quote  GBPLIBOR.70 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.1 Days.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.1 Days.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.2 Days.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.2 Days.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.1 Weeks.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.1 Weeks.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.1 Months.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.1 Months.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.2 Months.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.2 Months.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.3 Months.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.3 Months.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.6 Months.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.6 Months.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.1 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.1 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.18 Months.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.18 Months.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.2 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.2 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.3 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.3 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.4 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.4 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.5 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.5 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.6 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.6 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.7 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.7 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.8 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.8 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.9 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.9 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.10 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.10 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.12 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.12 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.15 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.15 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.20 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.20 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.25 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.25 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.30 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.30 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.40 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.40 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.50 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.50 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  JPYLIBOR.52 Years.Mid
11/20/2010 8:19:12 PM - 	quote  JPYLIBOR.52 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.14-Dec-2009.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.14-Dec-2009.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.MAR10.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.MAR10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.JUN10.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.JUN10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.SEP10.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.SEP10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.DEC10.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.DEC10.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.MAR11.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.MAR11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.JUN11.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.JUN11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.SEP11.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.SEP11.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.2 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.2 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.3 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.3 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.4 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.4 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.5 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.5 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.6 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.6 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.7 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.7 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.8 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.8 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.9 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.9 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.10 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.10 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.12 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.12 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.15 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.15 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.20 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.20 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.25 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.25 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.30 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.30 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.35 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.35 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.40 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.40 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:12 PM - 	Treating quote  CADLIBOR.50 Years.Mid
11/20/2010 8:19:12 PM - 	quote  CADLIBOR.50 Years.Mid  has been created/updated successfully.
11/20/2010 8:19:13 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 25-Nov-2009 26-Nov-2009 --quoteType="ED Future" -m "Insert" -f C:/Quantifi/NightlyBatch/20091126/logs/CopyEDFuture.csv -e
11/20/2010 8:19:19 PM - 	Found 41 quotes for 25-Nov-2009
11/20/2010 8:19:19 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 8:19:20 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 25-Nov-2009 26-Nov-2009 --quoteType="MM Rate" -m "Insert" -f C:/Quantifi/NightlyBatch/20091126/logs/CopyMMRate.csv -e
11/20/2010 8:19:26 PM - 	Found 22 quotes for 25-Nov-2009
11/20/2010 8:19:26 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 8:19:27 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 25-Nov-2009 26-Nov-2009 --quoteType="Swap Rate" -m "Insert" -f C:/Quantifi/NightlyBatch/20091126/logs/CopySwapRate.csv -e
11/20/2010 8:19:33 PM - 	Found 86 quotes for 25-Nov-2009
11/20/2010 8:19:34 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 8:19:34 PM - Script call: C:/Quantifi/9.4.1/bin/NextImportFX.py C:/Quantifi/NightlyBatch/20091126/Next-Data\FXRates.20091126.CSV -e
11/20/2010 8:19:41 PM - Script call: C:/Quantifi/9.4.1/bin/NextImportTrancheQuotes.py C:/Quantifi/NightlyBatch/20091126/Next-Data\CreditIndexTrancheMarks.20091126.CSV -e
11/20/2010 8:19:49 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 25-Nov-2009 26-Nov-2009 --quoteType="Tranche Fee" -m "Insert" -f C:/Quantifi/NightlyBatch/20091126/logs/CopyTrancheFee.csv -e
11/20/2010 8:19:55 PM - 	Found 18 quotes for 25-Nov-2009
11/20/2010 8:19:55 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 8:19:56 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 25-Nov-2009 26-Nov-2009 --quoteType="Tranche Premium" -m "Insert" -f C:/Quantifi/NightlyBatch/20091126/logs/CopyTranchePremium.csv -e
11/20/2010 8:20:02 PM - 	Found 66 quotes for 25-Nov-2009
11/20/2010 8:20:02 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 8:20:03 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 25-Nov-2009 26-Nov-2009 --quoteType="CDX Spread" -m "Insert" -f C:/Quantifi/NightlyBatch/20091126/logs/CopyCDXSpread.csv -e
11/20/2010 8:20:09 PM - 	Found 15 quotes for 25-Nov-2009
11/20/2010 8:20:09 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 8:20:10 PM - Script call: C:/Quantifi/9.4.1/bin/ImportNextData.py C:/Quantifi/NightlyBatch/20091126/Next-Data\CDSSpreads.20091126.CSV -e
11/20/2010 8:21:02 PM - 	Mapping outdated REDs to previous tickers
11/20/2010 8:21:02 PM - 	Quote  DANACO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  MLCOM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  FNMA-New.USD.Subordinated.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  WCPINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  WYELLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  WYELLC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  CAWILD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  CLINKI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  CLINKI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  DNHOLD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  STOL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  EDSLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  NEXTEI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  DEXBB-AGM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  GRTELV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  HLTWID.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  HLTWID.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  KMINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:03 PM - 	Quote  MKCINC-MSDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:04 PM - 	Quote  MGMRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:04 PM - 	Quote  STNBDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:04 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:21:04 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:21:04 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
