MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
JPM-BSCL,USD,Senior,NULL,07ABF3,False,,10156,The Bear Stearns Companies LLC,US,N.A.,N.A.,Finance,Brokers_ Dealers & Investment Houses,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,43.800000000000000,53.900000000000000,64.100000000000000,75.800000000000000,85.900000000000000,87.207751373916700,87.200000000000000,88.482259294500900,88.899021245401000,88.500000000000000,
VRZN,USD,Senior,NULL,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,18.600000000000000,32.200000000000000,45.100000000000000,59.600000000000000,71.100000000000000,78.444792686673700,85.700000000000000,90.793474373529000,95.524731641748200,99.900000000000000,
VRZN,USD,Senior,Excluded,9B579L,False,,10164,Verizon Communications Inc.,US,A3     *-,A,Telecommunications,Telecommunications - Wireline  ,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,18.600000000000000,32.200000000000000,45.100000000000000,59.600000000000000,71.100000000000000,78.444792686673700,85.700000000000000,90.793474373529000,95.524731641748200,99.900000000000000,
BILLO,USD,Senior,NULL,0I85AL,False,,10170,Belo Corp.,US,Ba1,BB,Printing and Publishing,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.398670000,28/10/2010,88.100000000000000,160.500000000000000,222.200000000000000,271.200000000000000,317.600000000000000,325.298092282709000,332.700000000000000,337.350150301263000,341.615456695799000,345.500000000000000,
BDK,USD,Senior,NULL,09A8GG,False,,10183,The Black & Decker Corporation,US,Baa2,BBB,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.398330000,28/10/2010,11.900000000000000,17.100000000000000,22.100000000000000,29.600000000000000,36.500000000000000,39.901059126140300,43.200000000000000,46.317269540761000,49.317912949569200,52.200000000000000,
BWA,USD,Senior,NULL,09IG96,False,,10195,BorgWarner Inc.,US,Baa1,A-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.380000000,28/10/2010,47.300000000000000,58.000000000000000,72.300000000000000,90.300000000000000,109.700000000000000,115.801308818710000,120.900000000000000,124.855618157636000,127.902108351276000,130.100000000000000,
BSX,USD,Senior,NULL,1B124A,False,,10196,Boston Scientific Corporation,US,Ba2,BB+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,73.500000000000000,101.200000000000000,117.900000000000000,132.200000000000000,149.500000000000000,154.354504372785000,158.900000000000000,163.105162159578000,167.004611625721000,170.600000000000000,
BOUY,EUR,Senior,NULL,FG25BN,False,,10197,BOUYGUES,FR,N.A.,A-,Buildings and Real Estate,Conglomerates,,,,s9.iTraxx Europe,0.400000000,28/10/2010,34.800000000000000,50.900000000000000,63.800000000000000,75.000000000000000,85.400000000000000,89.168215080312100,92.000000000000000,94.739298106392800,96.726947941547800,98.000000000000000,
NULL,USD,Senior,NULL,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,28/10/2010,15.000000000000000,18.900000000000000,24.200000000000000,29.507265684100300,35.200000000000000,38.126115076817300,40.900000000000000,42.919918973960300,44.717664968271400,46.300000000000000,
NULL,USD,Senior,Excluded,1C1134,False,,10204,Bristol-Myers Squibb Company,US,A2,A+,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.395833333,28/10/2010,15.000000000000000,18.900000000000000,24.200000000000000,29.507265684100300,35.200000000000000,38.126115076817300,40.900000000000000,42.919918973960300,44.717664968271400,46.300000000000000,
BATSLN,EUR,Senior,NULL,1C148C,False,,10206,BRITISH AMERICAN TOBACCO p.l.c.,GB,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.iTraxx Europe,0.400000000,28/10/2010,23.000000000000000,31.600000000000000,40.000000000000000,48.600000000000000,57.100000000000000,60.338057458472700,63.100000000000000,65.789220822824800,68.084430476195800,70.000000000000000,
BSY,EUR,Senior,NULL,1C2114,False,,10210,BRITISH SKY BROADCASTING GROUP PLC,GB,Baa2,BBB,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.iTraxx Europe,0.380000000,28/10/2010,26.400000000000000,41.900000000000000,55.600000000000000,68.900000000000000,80.800000000000000,85.181571339658100,88.800000000000000,92.375232266551200,95.333426194052200,97.700000000000000,
BRITEL-BritTel,EUR,Senior,NULL,GH6DA2,False,,10211,BRITISH TELECOMMUNICATIONS public limited company,GB,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.400000000,28/10/2010,32.400000000000000,60.000000000000000,82.600000000000000,98.600000000000000,114.900000000000000,119.831712296377000,124.600000000000000,128.225772973991000,131.625396512902000,134.800000000000000,
BHP,USD,Senior,NULL,08GE66,False,,10213,BHP BILLITON LIMITED,AU,A1,A+,Mining_ Steel_ Iron and Non-Precious Metals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.385170000,28/10/2010,57.700000000000000,66.800000000000000,75.000000000000000,79.600000000000000,84.900000000000000,89.572071075459800,93.500000000000000,97.461765750771400,100.850281976548000,103.700000000000000,
BRK-BRLF,USD,Senior,NULL,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,13.900000000000000,19.800000000000000,25.800000000000000,31.600000000000000,38.200000000000000,41.753862727203300,45.200000000000000,47.471758038900400,49.502721745372300,51.300000000000000,
BRK-BRLF,USD,Senior,Excluded,1D39H2,False,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,13.900000000000000,19.800000000000000,25.800000000000000,31.600000000000000,38.200000000000000,41.753862727203300,45.200000000000000,47.471758038900400,49.502721745372300,51.300000000000000,
BR,USD,Senior,NULL,1D4215,False,,10221,Burlington Resources Inc.,US,A2,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,9.300000000000000,16.300000000000000,22.700000000000000,29.800000000000000,37.600000000000000,41.149135832730300,44.600000000000000,47.522338107474500,50.288759245340100,52.900000000000000,
NULL,USD,Senior,NULL,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,28/10/2010,15.200000000000000,23.800000000000000,35.500000000000000,46.498747583691200,58.700000000000000,62.740656666274200,66.400000000000000,70.494996250829800,74.327177847753300,77.900000000000000,
NULL,USD,Senior,Excluded,7B7589,False,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,28/10/2010,15.200000000000000,23.800000000000000,35.500000000000000,46.498747583691200,58.700000000000000,62.740656666274200,66.400000000000000,70.494996250829800,74.327177847753300,77.900000000000000,
CPB,USD,Senior,NULL,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,15.200000000000000,20.200000000000000,27.000000000000000,33.700000000000000,40.800000000000000,44.141994714270800,47.300000000000000,49.533035795221500,51.496779247602000,53.200000000000000,
CPB,USD,Senior,Excluded,1E786B,False,,10240,Campbell Soup Company,US,A2,A,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,15.200000000000000,20.200000000000000,27.000000000000000,33.700000000000000,40.800000000000000,44.141994714270800,47.300000000000000,49.533035795221500,51.496779247602000,53.200000000000000,
ITV-Carlton,EUR,Senior,NULL,GHA96M,False,,10247,CARLTON COMMUNICATIONS LIMITED,GB,N.A.,N.A.,Broadcasting and Entertainment,Radio & Television,,,,s9.iTraxx Europe,0.400000000,28/10/2010,50.500000000000000,76.400000000000000,109.000000000000000,126.000000000000000,141.500000000000000,146.803201980970000,151.800000000000000,156.303318055411000,160.502871374686000,164.400000000000000,
NULL,USD,Senior,NULL,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,35.400000000000000,49.900000000000000,65.800000000000000,81.308219660795900,98.000000000000000,103.870913768513000,108.900000000000000,114.118883213917000,118.678248693874000,122.600000000000000,
NULL,USD,Senior,Excluded,1F79BD,False,,10248,CARNIVAL CORPORATION,US,A3,A-,Leisure_ Amusement and Entertainment,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,35.400000000000000,49.900000000000000,65.800000000000000,81.308219660795900,98.000000000000000,103.870913768513000,108.900000000000000,114.118883213917000,118.678248693874000,122.600000000000000,
CARR,EUR,Senior,NULL,FG4CAM,False,,10250,CARREFOUR,FR,A2,A,Grocery,Food / Drug retailers,,,,s9.iTraxx Europe,0.400000000,28/10/2010,23.900000000000000,35.600000000000000,48.200000000000000,61.500000000000000,74.700000000000000,79.031632480369200,82.700000000000000,86.182819109531000,89.108828892273700,91.500000000000000,
NULL,USD,Senior,NULL,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,28/10/2010,40.300000000000000,51.800000000000000,60.300000000000000,70.917372957474800,81.900000000000000,85.407056253861800,88.000000000000000,91.297444802755400,93.954805798977400,96.000000000000000,
NULL,USD,Senior,Excluded,15DA35,False,,10253,Caterpillar Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,28/10/2010,40.300000000000000,51.800000000000000,60.300000000000000,70.917372957474800,81.900000000000000,85.407056253861800,88.000000000000000,91.297444802755400,93.954805798977400,96.000000000000000,
CENTRI,EUR,Senior,NULL,16B9CT,False,,10264,Centrica Plc,GB,A3,A,Utilities,Utilities,,,,s9.iTraxx Europe,0.400000000,28/10/2010,24.100000000000000,40.100000000000000,54.300000000000000,65.200000000000000,75.100000000000000,78.830393164917200,81.800000000000000,84.524725524634400,86.614815139923000,88.100000000000000,
CLINKI,USD,Senior,NULL,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,55.400000000000000,87.900000000000000,120.500000000000000,145.600000000000000,175.800000000000000,184.800603992415000,193.500000000000000,200.443605048527000,207.077198330005000,213.400000000000000,
CLINKI,USD,Senior,Excluded,16BD70,False,,10265,CenturyLink_ Inc.,US,Baa2   *-,BBB-,Telecommunications,Telecommunications - Wireless,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,55.400000000000000,87.900000000000000,120.500000000000000,145.600000000000000,175.800000000000000,184.800603992415000,193.500000000000000,200.443605048527000,207.077198330005000,213.400000000000000,
CVX,USD,Senior,NULL,17CDCH,False,,10277,Chevron Corporation,US,WR,AA,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,19.100000000000000,23.100000000000000,27.100000000000000,33.300000000000000,36.900000000000000,39.049513788617600,40.900000000000000,42.740854334253900,44.338049868102100,45.700000000000000,
NULL,USD,Senior,NULL,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,28/10/2010,577.640000000000000,798.760000000000000,1092.520000000000000,1359.060000000000000,1411.490000000000000,1396.280345399930000,1374.520000000000000,1353.027709418760000,1326.031192081520000,1293.860000000000000,
NULL,USD,Senior,Excluded,19C952,False,,10290,Clear Channel Communications_ Inc.,US,Caa1,B,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.393750000,28/10/2010,577.640000000000000,798.760000000000000,1092.520000000000000,1359.060000000000000,1411.490000000000000,1396.280345399930000,1374.520000000000000,1353.027709418760000,1326.031192081520000,1293.860000000000000,
CLX,USD,Senior,NULL,19H959,False,,10293,THE CLOROX COMPANY,US,Baa2,BBB+,Personal and NonDurable Consumer Products (Manufacturing only),Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,31.800000000000000,49.300000000000000,58.900000000000000,71.700000000000000,84.100000000000000,88.648090673421200,92.400000000000000,95.353079685034600,97.574756594193000,99.100000000000000,
CCE,USD,Senior,NULL,1AA33A,False,,10299,Coca-Cola Enterprises Inc.,US,A3,A,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.387500000,28/10/2010,15.500000000000000,20.900000000000000,26.000000000000000,31.900000000000000,37.200000000000000,40.002460658338000,42.600000000000000,44.726423745359400,46.624145364651200,48.300000000000000,
CAINC,USD,Senior,NULL,138DAS,False,,10315,CA Inc,US,Ba1,BB+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.400000000,28/10/2010,49.900000000000000,75.400000000000000,95.900000000000000,116.600000000000000,136.700000000000000,145.303161867458000,153.600000000000000,158.003731427195000,162.103249937922000,165.900000000000000,
NULL,USD,Senior,NULL,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,28/10/2010,36.700000000000000,61.700000000000000,84.900000000000000,121.320625009780000,160.200000000000000,169.724589635895000,179.200000000000000,184.834922010527000,190.168411897731000,195.200000000000000,
NULL,USD,Senior,Excluded,2C5899,False,,10316,Computer Sciences Corporation,US,Baa1,A-,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,28/10/2010,36.700000000000000,61.700000000000000,84.900000000000000,121.320625009780000,160.200000000000000,169.724589635895000,179.200000000000000,184.834922010527000,190.168411897731000,195.200000000000000,
NULL,USD,Senior,NULL,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,28/10/2010,33.900000000000000,51.400000000000000,66.300000000000000,81.178524871136300,97.100000000000000,104.963092030419000,112.300000000000000,116.085894083687000,119.005789289678000,121.100000000000000,
NULL,USD,Senior,Excluded,225DGF,False,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,28/10/2010,33.900000000000000,51.400000000000000,66.300000000000000,81.178524871136300,97.100000000000000,104.963092030419000,112.300000000000000,116.085894083687000,119.005789289678000,121.100000000000000,
CEG,USD,Senior,NULL,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.394440000,28/10/2010,39.100000000000000,69.200000000000000,106.300000000000000,136.800000000000000,163.500000000000000,169.790794549637000,175.800000000000000,181.107969066315000,186.107757258289000,190.800000000000000,
CEG,USD,Senior,Excluded,2D13A8,False,,10327,Constellation Energy Group_ Inc.,US,Baa1,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.394440000,28/10/2010,39.100000000000000,69.200000000000000,106.300000000000000,136.800000000000000,163.500000000000000,169.790794549637000,175.800000000000000,181.107969066315000,186.107757258289000,190.800000000000000,
NULL,USD,Senior,NULL,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,28/10/2010,10.410000000000000,20.465000000000000,33.900000000000000,46.800000000000000,59.115000000000000,65.394144860295100,71.625000000000000,76.543631735914200,81.238930721115400,85.710000000000000,
NULL,USD,Senior,Excluded,2E6448,False,,10340,Cox Communications_ Inc.,US,Baa3,BBB-,Broadcasting and Entertainment,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.393478261,28/10/2010,10.410000000000000,20.465000000000000,33.900000000000000,46.800000000000000,59.115000000000000,65.394144860295100,71.625000000000000,76.543631735914200,81.238930721115400,85.710000000000000,
NULL,USD,Senior,NULL,138A48,False,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392000000,28/10/2010,20.900000000000000,31.100000000000000,36.900000000000000,44.913908823589800,53.500000000000000,57.592630736434100,61.400000000000000,64.251313010985400,66.747372730070000,68.900000000000000,
